name+email+address+phone+parent_name+parent_email+parent_phone+ethnicity+gpa+grade+school_type+prev_cs+q1+q2+q3+q4+q5+s1+s2+s3+s4
Agi Uyehudab+Xuqu@gmail.com+817 Kuhlman Rd Houston, TX 77024-3105+176-198-1126+Jeg Vaz+Ixosek@gmail.com+824-281-8967+Caribbean+70+11+private+no+9+6+9+2+8+c3+c1+c4+c2
Ome Udahexuz+Fuvu@gmail.com+01 S Weber St Colorado Springs, CO 80903-2156+118-945-9233+Kug Quawul+Vamag@gmail.com+536-772-3226+Hispanic/Latino+72+11+CTE+yes+3+7+8+3+5+c3+c2+c2+c1
Exir Xat+Fop@gmail.com+2837 Glade Aster Ct Raleigh, NC 27604-5468+598-961-6741+Uno Ufazixid+Egata@gmail.com+154-667-9669+Hispanic/Latino+79+11+public+yes+6+7+8+3+6+c3+c1+c3+c1
Jef Satawan+Soc@gmail.com+817 Kuhlman Rd Houston, TX 77024-3105+517-931-5312+Yum Oneje+Aloxu@gmail.com+192-158-5245+Hispanic/Latino+95+11+private+no+3+6+6+4+5+c3+c1+c1+c1
Ujazu Qukot+Ukedo@gmail.com+78 Spring Ln Hackettstown, NJ 07840-5644+826-629-4519+Peg Bobu+Upiji@gmail.com+714-822-4334+Hispanic/Latino+83+11+CTE+no+9+4+3+3+3+c3+c2+c3+c1
Itoqut Equi+Aka@gmail.com+112 Kehl St Connersville, IN 47331-3339+254-156-6168+Ibe Ixapopov+Yok@gmail.com+211-459-7216+Hispanic/Latino+78+10+private+no+5+9+1+1+1+c4+c1+c4+c1
Itur Quijul+Val@gmail.com+20 N Silver St Mt Pleasant, PA 15666-1506+594-784-5764+Edinut Inafet+Iyah@gmail.com+221-763-1195+African American+67+10+CTE+no+6+5+7+5+0+c3+c2+c2+c1
Zoce Cipo+Alut@gmail.com+727 E 11th St Chattanooga, TN 37403-3104+725-677-6447+Equa Uyew+Yiw@gmail.com+782-525-3228+Middle Eastern+84+10+CTE+yes+0+6+1+8+8+c2+c2+c3+c2
Ufeli Wew+Nev@gmail.com+348 Cruisers Dr Polk City, FL 33868-5127+366-369-4384+Opuqu Dehab+Aruv@gmail.com+645-672-3724+African American+74+11+charter+yes+0+9+9+4+4+c4+c1+c3+c1
Uxoh Gucazo+Ebux@gmail.com+9 Evans Ln Cherry Hill, NJ 08003-1805+317-297-4941+Lik Noz+Igaki@gmail.com+358-773-9597+Hispanic/Latino+65+10+charter+no+9+1+9+8+1+c3+c2+c4+c2
Avi Idufo+Zak@gmail.com+10707 Corporate Dr Stafford, TX 77477-4001+611-896-3746+Ulujif Ehama+Uzip@gmail.com+713-851-3293+African American+98+10+charter+no+2+6+1+1+0+c3+c1+c4+c1
Kuc Ozukoro+Razi@gmail.com+10707 Corporate Dr Stafford, TX 77477-4001+264-291-3364+Erif Ixiyusib+Miw@gmail.com+214-425-4377+Hispanic/Latino+91+10+charter+no+9+8+5+4+0+c1+c1+c2+c2
Qun Dipu+Imoc@gmail.com+1016 Clemmons St Jupiter, FL 33477-3305+957-279-4136+Susup Jaru+Kat@gmail.com+489-529-5226+Hispanic/Latino+84+10+charter+no+6+1+9+8+0+c3+c2+c2+c1
Guw Onu+Woz@gmail.com+1016 Clemmons St Jupiter, FL 33477-3305+769-123-4285+Jar Icow+Guwoz@gmail.com+384-843-8737+African American+96+10+private+yes+7+1+6+1+2+c2+c2+c4+c2
Xeco Nuke+Eyoga@gmail.com+2507 Edgecliff Dr Farmington, NM 87402-4523+289-215-5789+Aruh Lub+Vok@gmail.com+535-861-2344+African American+82+10+charter+no+9+3+6+6+1+c2+c2+c2+c1
Ocite Isaw+Olal@gmail.com+120 Aurora St Stockton, CA 95202-3127+563-939-3121+Pufe Hayuye+Uja@gmail.com+353-381-9495+African American+80+11+private+no+8+4+5+2+4+c1+c1+c3+c2
Jop Ica+Gap@gmail.com+213 Elmwood Dr Colorado Spgs, CO 80907-4355+998-579-5627+Nop Futokuqu+Ato@gmail.com+878-962-3757+Hispanic/Latino+79+11+private+yes+0+4+0+3+7+c4+c2+c4+c1
Xuwu Kivux+Ziva@gmail.com+33504 Shorewood Dr Avon, MN 56310-8506+962-876-1391+Quoz Ixodo+Hag@gmail.com+816-816-5661+African+89+10+private+yes+1+3+8+2+0+c1+c2+c2+c1
Sepok Uyupu+Ele@gmail.com+990 S Milledge Ave Athens, GA 30605-1334+269-748-9452+Fix Awocimi+Mif@gmail.com+623-796-7778+African American+75+11+public+no+5+0+4+6+1+c3+c2+c4+c1
Cah Veyeke+Quiw@gmail.com+49 Johns Valley Dr Fishersville, VA 22939-2049+992-443-7553+Ila Ebuceh+Dol@gmail.com+122-863-4686+African+72+11+charter+no+0+4+7+6+1+c4+c2+c2+c2
Ozunuk Qug+Zin@gmail.com+120 Aurora St Stockton, CA 95202-3127+596-759-9349+Pavut Nafoj+Zir@gmail.com+599-651-9355+African American+72+10+CTE+no+9+2+1+6+4+c1+c1+c2+c2
Aho Ratuz+Mix@gmail.com+33504 Shorewood Dr Avon, MN 56310-8506+121-799-6196+Cuj Ijituzev+Dek@gmail.com+146-528-2832+African+85+10+charter+no+4+7+3+8+6+c4+c2+c1+c2
Ape Ben+Azu@gmail.com+661 Main St Unit C Falmouth, MA 02540-3299+689-898-8981+Okij Guvaf+Opow@gmail.com+394-188-4852+African American+74+10+CTE+yes+2+1+2+3+0+c3+c2+c2+c1
Ocexib Ezawo+Toqu@gmail.com+20 N Silver St Mt Pleasant, PA 15666-1506+142-961-6923+Maley Nemix+Yij@gmail.com+483-446-5949+Hispanic/Latino+94+10+CTE+no+2+0+0+5+1+c3+c1+c3+c2
Wegem Oquiveno+Uro@gmail.com+10210 Genetic Center Dr San Diego, CA 92121-4362+858-126-2378+Ris Quax+Age@gmail.com+132-217-8928+African American+67+10+private+no+2+1+0+8+2+c2+c1+c3+c2
Eza Atoca+Boxum@gmail.com+35 Highland Ave Malden, MA 02148-6630+734-818-6311+Uqui Ekipelo+Tef@gmail.com+114-747-7785+African American+88+10+CTE+no+8+6+8+3+3+c3+c1+c2+c1
Ijis Pipa+Eve@gmail.com+95 Rowland Way Novato, CA 94945-5001+665-628-2726+Saj Uzogu+Xaw@gmail.com+256-326-3444+South Asian+92+10+public+yes+2+9+1+5+6+c4+c2+c3+c1
Viv Ucenakew+Quz@gmail.com+1945 Grand Pheasant Lane Lincoln, CA 95648-0000+799-689-5314+Okiruk Equakun+Bah@gmail.com+988-584-7287+African American+70+10+charter+yes+2+7+0+6+8+c3+c2+c2+c2
Buj Ugozu+Lel@gmail.com+1937 Jackson St Alexandria, LA 71301-6438+689-834-5728+Onim Vez+Inidam@gmail.com+732-236-7697+African American+65+11+charter+no+2+5+4+7+2+c1+c2+c4+c1
Jup Emisu+Has@gmail.com+8325 Broadway St 202-66 Pearland, TX 77581-5772+679-979-5595+Fov Exidij+Adip@gmail.com+423-681-7994+Hispanic/Latino+88+11+private+yes+8+9+2+3+4+c3+c2+c2+c1
Roh Egup+Ute@gmail.com+78 Spring Ln Hackettstown, NJ 07840-5644+226-152-3944+Egih Imuv+Piz@gmail.com+187-275-6342+Hispanic/Latino+80+10+charter+no+3+4+2+3+2+c2+c2+c4+c1
Uvi Melu+Van@gmail.com+112 Kehl St Connersville, IN 47331-3339+299-259-1189+Nim Ubores+Ajo@gmail.com+751-769-3182+Hispanic/Latino+95+10+charter+yes+1+6+8+7+5+c2+c1+c1+c1
Ekogi Ihago+Azibi@gmail.com+121 Plain St Taunton, MA 02780-4970+499-769-9683+Tiz Cemu+Per@gmail.com+597-862-2238+African American+85+10+public+yes+5+2+7+5+5+c4+c2+c2+c1
Ohilib Cazi+Quar@gmail.com+213 Elmwood Dr Colorado Spgs, CO 80907-4355+551-311-9873+Mes Yiwi+Gebe@gmail.com+322-325-3321+African American+66+11+CTE+no+9+3+4+0+4+c3+c2+c1+c1
Ojoceh Ijivaxi+Ipaw@gmail.com+1722 Easterling St Prichard, AL 36610-3102+247-122-8754+Quik Ori+Rim@gmail.com+984-912-2146+Hispanic/Latino+75+10+public+yes+3+7+6+2+1+c4+c2+c3+c1
Ewa Uwako+Xit@gmail.com+78 Spring Ln Hackettstown, NJ 07840-5644+935-658-1679+Hog Ojemuhi+Ehi@gmail.com+151-365-6611+African American+69+11+CTE+yes+6+8+7+2+5+c2+c2+c1+c2
Usah Anamudi+Era@gmail.com+201 S Santa Fe Ave Los Angeles, CA 90012-4338+381-794-1271+Fec Ofoquaj+Giqu@gmail.com+897-531-3112+African American+76+11+CTE+no+6+7+8+9+5+c2+c2+c4+c1
Edij Iloti+Dab@gmail.com+120 Aurora St Stockton, CA 95202-3127+547-822-5422+Fab Wavo+Lux@gmail.com+944-756-1177+African American+74+10+CTE+no+5+1+9+5+6+c4+c2+c1+c1
Viw Beheya+Ano@gmail.com+201 S Santa Fe Ave Los Angeles, CA 90012-4338+745-214-1972+Elohet Pake+Nim@gmail.com+511-763-1164+African American+94+10+charter+no+2+5+1+6+2+c4+c2+c2+c2
Idor Pof+Ulem@gmail.com+112 Kehl St Connersville, IN 47331-3339+386-641-5391+Ineta Xoniru+Qun@gmail.com+494-659-6915+African American+85+11+charter+yes+2+6+4+4+7+c2+c1+c4+c1
Avuyuv Wanono+Tug@gmail.com+1218 7th Ave E Bradenton, FL 34208-2197+284-792-3377+Fecup Idokan+Amub@gmail.com+867-957-3296+West Indian+87+10+CTE+yes+6+6+8+7+8+c3+c2+c4+c1
Ijonu Ibega+Gof@gmail.com+35 Highland Ave Malden, MA 02148-6630+745-421-4237+Omi Lunucav+Ulu@gmail.com+921-679-7581+Caribbean+88+10+CTE+no+7+9+9+4+7+c2+c2+c4+c1
Nuz Oquabon+Cih@gmail.com+120 Aurora St Stockton, CA 95202-3127+429-372-2185+Zuku Rifoy+Ipe@gmail.com+221-693-4431+African American+78+11+private+yes+7+1+4+7+0+c1+c1+c3+c2
Dihot Sil+Fid@gmail.com+933 Main St Alexandria, LA 71301-8322+979-322-5416+Koneg Afore+Deg@gmail.com+919-814-1618+Caribbean+98+10+private+no+6+1+0+1+1+c4+c2+c3+c1
Aja Emoja+Bep@gmail.com+213 Elmwood Dr Colorado Spgs, CO 80907-4355+325-268-3129+Ejic Monehab+Azog@gmail.com+268-786-4333+African American+97+11+private+no+1+7+1+5+0+c4+c2+c1+c2
Quax Horum+Sob@gmail.com+800 Main St La Crosse, WI 54601-4122+471-793-3961+Asifi Orehi+Afox@gmail.com+128-563-2571+South Asian+68+10+charter+yes+9+2+9+5+7+c2+c2+c4+c1
Huh Ocuwa+Eyilot@gmail.com+121 Plain St Taunton, MA 02780-4970+255-857-1188+Ucuf Sugu+Ali@gmail.com+623-264-4487+African American+77+10+charter+yes+4+7+2+4+2+c4+c2+c1+c2
Uceda Ujovus+Nor@gmail.com+349 Rte 31 Flemington, NJ 08822-5777+599-961-1198+Otad Yotoc+Ixag@gmail.com+564-779-1936+African American+98+11+private+no+3+0+6+2+2+c2+c2+c3+c1
Ogut Ilofiw+Avuvet@gmail.com+327 Quaker Mtg Hse Rd East Sandwich, MA 02537-1300+826-552-3445+Pelu Ayalij+Uhiv@gmail.com+858-144-8735+African American+99+11+public+no+3+4+3+2+3+c4+c2+c1+c1
Lay Isuce+Seliqu@gmail.com+990 S Milledge Ave Athens, GA 30605-1334+244-271-1591+Hupu Veku+Wer@gmail.com+588-482-9546+African American+88+11+charter+yes+7+1+1+3+8+c4+c1+c1+c2
Apejel Ejocayew+Xoce@gmail.com+120 Aurora St Stockton, CA 95202-3127+743-523-3353+Ihuh Ugekiv+Koqu@gmail.com+462-844-6783+African American+85+11+public+yes+2+5+8+8+0+c3+c2+c3+c2
Imu Ave+Ubim@gmail.com+2837 Glade Aster Ct Raleigh, NC 27604-5468+693-979-3137+Zuyo Eyux+Sax@gmail.com+415-116-1876+African American+78+11+charter+yes+0+6+8+3+4+c4+c1+c3+c1
Elu Wega+Kuyo@gmail.com+800 Main St La Crosse, WI 54601-4122+943-542-8911+Ada Ucusow+Buk@gmail.com+838-953-1932+African American+94+11+charter+yes+6+9+8+1+5+c1+c2+c1+c1
Ujed Ureded+Uli@gmail.com+100 S Main St Southampton, NY 11968-4804+786-411-7273+Anexof Uvopay+Wogi@gmail.com+995-417-8972+African American+66+11+public+yes+0+3+0+1+6+c1+c1+c4+c1
Ixa Giyaqu+Acuyu@gmail.com+20 N Silver St Mt Pleasant, PA 15666-1506+966-832-6743+Udin One+Jex@gmail.com+869-383-6463+Hispanic/Latino+93+11+CTE+yes+3+3+7+8+2+c2+c2+c2+c1
Iwax Erugara+Ukige@gmail.com+2837 Glade Aster Ct Raleigh, NC 27604-5468+337-462-5542+Esug Reno+Ufe@gmail.com+779-571-9879+African American+86+10+charter+yes+2+0+6+4+1+c3+c1+c1+c1
Cab Asoni+Gov@gmail.com+800 Main St La Crosse, WI 54601-4122+891-678-7577+Ibax Kidu+Ibu@gmail.com+441-964-9793+African American+84+11+charter+yes+0+7+5+7+9+c3+c2+c3+c2
Ute Tujaru+Basik@gmail.com+349 Rte 31 Flemington, NJ 08822-5777+982-328-6127+Vup Kopak+Obu@gmail.com+581-964-8648+Hispanic/Latino+69+11+public+yes+5+5+3+4+9+c1+c2+c1+c2
Zux Ehakeb+Quav@gmail.com+1937 Jackson St Alexandria, LA 71301-6438+923-654-7463+Jehax Ohedujaj+Was@gmail.com+247-637-6495+Caribbean+96+11+charter+yes+3+0+1+8+3+c2+c2+c1+c2
Quag Esefe+Wif@gmail.com+1937 Jackson St Alexandria, LA 71301-6438+663-767-8568+Umev Oni+Iquc@gmail.com+528-955-6897+African American+99+10+private+yes+6+2+8+4+9+c3+c2+c1+c2
Tof Henah+Hequ@gmail.com+9 Evans Ln Cherry Hill, NJ 08003-1805+399-712-6795+Oyizu Ivahup+Rob@gmail.com+239-356-9393+Hispanic/Latino+91+11+public+no+8+7+9+2+1+c3+c2+c1+c2
Izewo Agife+Bag@gmail.com+349 Rte 31 Flemington, NJ 08822-5777+871-227-5218+Liv Depay+Tef@gmail.com+327-689-6771+Hispanic/Latino+92+11+charter+yes+6+4+4+8+0+c2+c2+c4+c1
One Dug+Evisu@gmail.com+2837 Glade Aster Ct Raleigh, NC 27604-5468+814-587-6739+Esap Abewij+Mupo@gmail.com+989-513-1915+African American+78+11+CTE+yes+0+8+5+5+3+c2+c1+c4+c1
Ezes Tibeh+Izu@gmail.com+1937 Jackson St Alexandria, LA 71301-6438+676-571-9997+Oxud Cumi+Ulu@gmail.com+988-899-3346+West Indian+75+11+public+yes+7+1+6+3+0+c4+c2+c1+c1
Bil Elequiz+Bese@gmail.com+990 S Milledge Ave Athens, GA 30605-1334+363-769-8735+Par Cay+Emuquo@gmail.com+991-315-8483+African American+66+11+private+yes+1+4+2+7+8+c4+c1+c1+c1
Bon Gaw+Ber@gmail.com+2126 Wilshire Dr Enid, OK 73703-6622+421-282-1989+Kebof Ufuh+Aya@gmail.com+496-956-8286+African American+93+10+public+no+9+6+6+4+9+c3+c2+c3+c1
Meve Dev+Uquan@gmail.com+120 Aurora St Stockton, CA 95202-3127+992-319-3538+Jema Hacat+Oqu@gmail.com+635-529-7861+African American+98+11+charter+yes+2+4+4+1+8+c1+c2+c4+c2
Zuf Bar+Ijib@gmail.com+327 Quaker Mtg Hse Rd East Sandwich, MA 02537-1300+774-338-4492+Zixag Uruvotef+Gec@gmail.com+174-111-2835+Hispanic/Latino+65+11+private+no+0+4+2+8+7+c2+c2+c4+c1
Umozi Veg+Aba@gmail.com+121 Plain St Taunton, MA 02780-4970+263-418-2267+Heji Adapome+Efu@gmail.com+162-135-2681+African American+82+10+charter+no+1+3+4+5+9+c1+c2+c2+c1
Miw Nipel+Iheh@gmail.com+213 Elmwood Dr Colorado Spgs, CO 80907-4355+699-784-3172+Yoda Uweyuqu+Asen@gmail.com+743-764-1159+African American+85+11+CTE+no+9+0+3+5+0+c4+c2+c1+c2
Inub Ilage+Amey@gmail.com+2126 Wilshire Dr Enid, OK 73703-6622+836-832-3334+Obi Epu+Eha@gmail.com+878-148-9989+South Asian+83+11+charter+yes+8+4+4+0+9+c1+c2+c1+c2
Axoxa Yiluceb+Osa@gmail.com+2361 Nw 33rd St Oakland Park, FL 33309-6447+324-186-2671+Lof Yek+Fofa@gmail.com+835-558-4821+West Indian+69+11+public+yes+8+3+2+5+2+c3+c1+c2+c2
Geb Dixurek+Iga@gmail.com+112 Kehl St Connersville, IN 47331-3339+155-344-4556+Agi Avuro+Icap@gmail.com+799-842-3138+African American+86+11+private+no+6+9+4+8+7+c3+c2+c4+c2
Ifu Unorin+Zup@gmail.com+120 Aurora St Stockton, CA 95202-3127+148-968-8386+Efeka Otimo+Egeb@gmail.com+451-137-1829+East Asian+99+11+CTE+yes+3+5+6+5+9+c4+c2+c4+c1
Ezo Idalo+Ejo@gmail.com+340 W 85th St New York, NY 10024-6265+751-782-5557+Hez Sogom+Xoqu@gmail.com+169-212-2189+African American+88+10+public+no+1+4+2+7+2+c4+c1+c3+c1
Sezok Jiyawe+Per@gmail.com+1016 Clemmons St Jupiter, FL 33477-3305+495-476-4138+Ose Ateru+Koro@gmail.com+148-636-4816+African American+72+10+CTE+yes+9+3+4+6+5+c4+c2+c1+c1
Inabe Uhow+Saz@gmail.com+33504 Shorewood Dr Avon, MN 56310-8506+649-918-3816+Fuv Gika+Ane@gmail.com+453-961-3257+African+92+11+charter+yes+0+0+0+7+7+c3+c1+c4+c1
Xec Usub+Ota@gmail.com+33504 Shorewood Dr Avon, MN 56310-8506+191-251-7752+Uco Awuxepu+Oyanu@gmail.com+748-533-9754+African American+91+11+charter+yes+7+6+1+9+8+c2+c2+c1+c2
Itavef Otali+Agi@gmail.com+990 S Milledge Ave Athens, GA 30605-1334+798-514-5862+Ewi Bemeb+Oko@gmail.com+221-651-1517+African American+70+10+charter+yes+7+5+5+9+7+c3+c1+c4+c2
Irawuz Giyik+Rot@gmail.com+1218 7th Ave E Bradenton, FL 34208-2197+754-989-3622+Uxobe Ohovim+Ulid@gmail.com+582-562-8159+African American+83+11+private+yes+9+3+7+9+9+c1+c2+c1+c2
Nel Coc+Mez@gmail.com+349 Rte 31 Flemington, NJ 08822-5777+296-329-4692+Yaw Baca+Adinak@gmail.com+737-479-5751+African American+77+11+private+yes+3+5+0+9+4+c4+c1+c1+c2
Ave Axovarud+Xuy@gmail.com+2126 Wilshire Dr Enid, OK 73703-6622+823-772-8182+Yoz Umexam+Zih@gmail.com+292-498-6816+African American+69+11+charter+yes+0+5+4+6+8+c1+c1+c3+c1
Ecaqu Ametevi+Axid@gmail.com+800 Main St La Crosse, WI 54601-4122+973-552-5566+Oyot Fidud+Eza@gmail.com+662-357-4594+Southeast Asian+94+10+public+yes+7+6+4+8+4+c1+c2+c3+c2
Evi Jizaf+Xof@gmail.com+661 Main St Unit C Falmouth, MA 02540-3299+588-679-9539+Lef Ozusa+Mip@gmail.com+284-333-8936+African American+65+10+public+yes+1+9+7+1+2+c2+c1+c1+c2
Huf Oquikuv+Uha@gmail.com+1401 Genesee St Utica, NY 13501-4343+463-978-1143+Goh Selequ+Hac@gmail.com+948-151-3577+Hispanic/Latino+95+11+CTE+no+4+2+4+3+8+c4+c1+c4+c2
Loquo Honi+Ore@gmail.com+33504 Shorewood Dr Avon, MN 56310-8506+975-663-6344+Siza Aquiwa+Kuf@gmail.com+657-934-5479+Hispanic/Latino+86+10+public+yes+2+3+1+0+5+c4+c1+c1+c2
Vawad Asetir+Cifo@gmail.com+990 S Milledge Ave Athens, GA 30605-1334+821-242-3485+Wen Uja+Wuf@gmail.com+229-843-8928+African American+95+11+CTE+no+2+1+1+4+5+c2+c2+c4+c2
Uqux Avebukad+Apu@gmail.com+800 Main St La Crosse, WI 54601-4122+384-747-2586+Kat Dov+Odep@gmail.com+355-363-4338+South Asian+89+10+CTE+yes+2+1+1+8+5+c1+c1+c1+c1
Eja Vex+Zic@gmail.com+340 W 85th St New York, NY 10024-6265+986-151-7536+Ufo Iboquipo+Mad@gmail.com+986-458-9888+Hispanic/Latino+76+11+CTE+no+6+4+9+5+7+c2+c1+c3+c2
Hopib Iwakupi+Hah@gmail.com+800 Main St La Crosse, WI 54601-4122+235-531-4883+Ahe Uloma+Zap@gmail.com+445-882-1111+Hispanic/Latino+69+10+private+yes+0+9+1+9+2+c1+c1+c3+c1
Sewog Xoquo+Lub@gmail.com+2401 Silver Holly Ln Richardson, TX 75082-4209+168-698-9831+Xoz Boy+Eso@gmail.com+748-372-2347+African American+72+10+private+no+9+4+0+7+8+c4+c1+c2+c1
Uko Sarim+Ziv@gmail.com+9 Evans Ln Cherry Hill, NJ 08003-1805+144-996-8428+Qur Esovik+Uveb@gmail.com+661-382-4463+Hispanic/Latino+76+11+CTE+no+4+9+2+1+9+c3+c2+c3+c1
Wuh Uwesub+Gev@gmail.com+10707 Corporate Dr Stafford, TX 77477-4001+733-835-8958+Peg Uwazuj+Enasu@gmail.com+326-877-3736+Southeast Asian+89+11+charter+no+0+1+9+7+2+c2+c2+c3+c1
Aduy Lev+Une@gmail.com+2837 Glade Aster Ct Raleigh, NC 27604-5468+149-413-6826+Equ Nuhata+Oya@gmail.com+418-959-8697+African American+92+10+public+no+9+0+4+3+7+c2+c2+c2+c1
Afo Edufo+Ewev@gmail.com+2401 Silver Holly Ln Richardson, TX 75082-4209+655-935-4249+Ize Iyoyum+Esi@gmail.com+517-958-8778+African American+94+10+CTE+yes+7+0+3+6+8+c4+c1+c1+c2
Cumo Zugaro+Poy@gmail.com+800 Main St La Crosse, WI 54601-4122+985-521-7781+Bed Hokaf+Uraj@gmail.com+624-348-3662+African American+67+10+charter+no+4+3+7+7+1+c1+c2+c4+c1
Jit Izami+Ocoje@gmail.com+01 S Weber St Colorado Springs, CO 80903-2156+331-656-8648+Aquaqui Izuti+Tof@gmail.com+661-628-2612+African American+87+11+private+no+6+6+0+7+5+c4+c2+c2+c2
Qun Yahoyih+Oguk@gmail.com+20 N Silver St Mt Pleasant, PA 15666-1506+347-111-6955+Kig Ayulote+Vuzox@gmail.com+573-379-2546+African American+80+11+public+no+4+5+5+7+9+c4+c1+c2+c1
Fex Xile+Moj@gmail.com+01 S Weber St Colorado Springs, CO 80903-2156+375-367-2212+Orofu Yoten+Aga@gmail.com+341-534-4653+African American+98+10+CTE+yes+8+7+5+8+8+c3+c2+c1+c1
Ugen Inisi+Fuh@gmail.com+2126 Wilshire Dr Enid, OK 73703-6622+956-228-7938+Ufa Ucoja+Nuz@gmail.com+158-662-8332+African American+71+11+charter+no+9+9+9+2+1+c1+c2+c3+c2
Wub Imejo+Ewul@gmail.com+2126 Wilshire Dr Enid, OK 73703-6622+844-685-1924+Zev Piyax+Lip@gmail.com+236-669-2994+Hispanic/Latino+88+10+charter+yes+5+1+3+0+9+c1+c2+c1+c1
Iye Seboxot+Kequ@gmail.com+817 Kuhlman Rd Houston, TX 77024-3105+541-475-9177+Elo Ukipa+Gaqu@gmail.com+447-971-5853+White+78+11+charter+no+9+7+3+0+9+c3+c1+c3+c2
Kif Cidor+Jer@gmail.com+112 Kehl St Connersville, IN 47331-3339+641-464-7167+Asadav Vesix+Rup@gmail.com+142-783-1458+African American+71+11+private+no+5+1+9+2+1+c2+c1+c4+c2
Hat Avu+Wesuf@gmail.com+340 W 85th St New York, NY 10024-6265+466-286-8931+Nip Kovul+Upebiqu@gmail.com+745-628-6228+Caribbean+83+11+public+no+9+8+6+5+1+c3+c2+c2+c2
Viz Eve+Xade@gmail.com+9 Evans Ln Cherry Hill, NJ 08003-1805+457-185-1758+Zez Icapik+Equen@gmail.com+653-871-2548+African American+78+11+private+no+5+4+1+9+9+c1+c1+c3+c1
Zel Upihir+Ohuw@gmail.com+33504 Shorewood Dr Avon, MN 56310-8506+229-748-8279+Zoh Zurer+Jop@gmail.com+583-479-2336+Native American+89+11+CTE+no+4+3+8+1+2+c4+c1+c4+c2
Izug Ibutuk+Kigen@gmail.com+340 W 85th St New York, NY 10024-6265+964-132-7897+Orohep Halunap+Mol@gmail.com+987-761-7625+Hispanic/Latino+69+10+CTE+no+7+0+9+4+8+c1+c1+c3+c1
Quay Usoyim+Lip@gmail.com+8325 Broadway St 202-66 Pearland, TX 77581-5772+861-421-9923+Ilole Ewaca+Wux@gmail.com+493-172-2756+Hispanic/Latino+86+11+CTE+yes+7+6+7+4+7+c4+c1+c1+c1
Axaj Dalas+Quet@gmail.com+990 S Milledge Ave Athens, GA 30605-1334+415-415-1333+Arot Ulimusa+Awunin@gmail.com+164-232-6518+Southeast Asian+99+10+CTE+yes+5+5+4+1+2+c3+c1+c3+c1
Ufat Gupa+Sivac@gmail.com+2361 Nw 33rd St Oakland Park, FL 33309-6447+927-486-4155+Wemax Xupiquic+Rix@gmail.com+355-461-2962+African American+81+11+CTE+no+6+9+8+1+3+c3+c2+c1+c2
Azum Secu+Dan@gmail.com+2361 Nw 33rd St Oakland Park, FL 33309-6447+367-341-8781+Hur Pina+Jiqu@gmail.com+659-639-5852+White+68+11+private+yes+7+7+1+7+7+c1+c1+c2+c1
Iyiyo Ubi+Igag@gmail.com+33504 Shorewood Dr Avon, MN 56310-8506+371-357-9721+Tof Quwufod+Kirak@gmail.com+921-952-9618+African American+74+10+public+yes+1+8+6+6+0+c2+c1+c1+c1
Anad Ebux+Ifu@gmail.com+327 Quaker Mtg Hse Rd East Sandwich, MA 02537-1300+691-847-4334+Ahif Owifuk+Pifo@gmail.com+473-647-8933+Southeast Asian+93+10+CTE+no+4+2+9+0+6+c3+c1+c3+c1
Afu Inequo+Unah@gmail.com+2401 Silver Holly Ln Richardson, TX 75082-4209+911-587-5497+Dado Ejovur+Ifiqu@gmail.com+436-685-1867+African American+78+10+charter+no+8+7+6+4+9+c3+c2+c2+c2
Wut Ulihep+Vuk@gmail.com+349 Rte 31 Flemington, NJ 08822-5777+915-641-8192+Fuh Muhut+Wok@gmail.com+958-124-2379+Southeast Asian+70+10+private+no+4+2+3+5+9+c4+c2+c3+c2
Oca Nugep+Ika@gmail.com+35 Highland Ave Malden, MA 02148-6630+597-328-2585+Ace Cogig+Quac@gmail.com+858-573-1264+White+78+10+charter+no+2+5+9+5+0+c2+c1+c3+c2
Hef Acavir+Aji@gmail.com+817 Kuhlman Rd Houston, TX 77024-3105+779-659-4432+Jic Ihu+Imim@gmail.com+146-599-6448+African American+80+11+CTE+yes+4+4+6+9+8+c1+c2+c4+c1
Abu Epupo+Lox@gmail.com+9 Evans Ln Cherry Hill, NJ 08003-1805+287-299-4617+Okuba Cuqu+Vefe@gmail.com+639-356-6733+African American+95+10+public+no+7+4+2+1+4+c3+c1+c2+c1
Mal Xebef+Pow@gmail.com+1402 Enid St # B Muldrow, OK 74948-4002+374-611-4735+Azi Evutucor+Luhe@gmail.com+939-783-2146+Hispanic/Latino+93+10+charter+no+0+2+1+0+9+c4+c1+c1+c1
Guxe Defug+Ozej@gmail.com+49 Johns Valley Dr Fishersville, VA 22939-2049+556-386-8927+Enip Uwapaxit+Koxub@gmail.com+258-324-2632+Hispanic/Latino+89+10+charter+no+8+5+1+0+4+c1+c2+c3+c2
Daze Ofajug+Ohe@gmail.com+933 Main St Alexandria, LA 71301-8322+587-667-4777+Osuz Vized+Oni@gmail.com+827-816-9197+Hispanic/Latino+83+10+public+no+4+4+7+7+9+c2+c1+c1+c2
Meh Mubif+Ofox@gmail.com+1402 Enid St # B Muldrow, OK 74948-4002+135-349-2336+Tug Vor+Ozuwe@gmail.com+266-496-1775+African American+87+10+charter+yes+1+8+4+8+9+c4+c2+c1+c1
Abebab Ugare+Iheb@gmail.com+1945 Grand Pheasant Lane Lincoln, CA 95648-0000+175-276-2275+Doqu Hate+Nohuk@gmail.com+337-212-4551+East Asian+91+10+charter+yes+8+4+6+2+6+c3+c2+c1+c1
